#         RA          DEC         x(')    y(')      b-y    e(b-y)     V      e(V)      m1     e(m1)     c1     e(c1)     Hbeta e(Hbeta) mem
  116  5 11 56.760 16 32 45.18   -8.110  -10.134    0.524  0.0129   18.714  0.0053    0.043  0.0282    0.451  0.0750   99.990  9.9900 NM
  117  5 12  6.870 16 29 35.69   -5.688  -13.294    0.567  0.0136   18.728  0.0004    0.108  0.0165    0.298  0.0284   99.990  9.9900 NM
  118  5 12 12.440 16 31 31.67   -4.352  -11.361    0.820  0.0090   18.508  0.0073    0.431  0.0422    0.349  0.0575   99.990  9.9900  M
  119  5 12 11.460 16 29 26.84   -4.588  -13.442    0.571  0.0050   18.709  0.0033    0.100  0.0081    0.356  0.0455   99.990  9.9900 NM
  120  5 11 48.850 16 31 30.38  -10.006  -11.379    0.571  0.0010   18.738  0.0026    0.027  0.0102    0.392  0.0523   99.990  9.9900 NM
  121  5 12 23.310 16 30 41.46   -1.747  -12.199    0.515  0.0081   18.794  0.0103    0.106  0.0085    0.366  0.0167   99.990  9.9900 NM
  122  5 12 12.340 16 29 14.08   -4.377  -13.655    0.632  0.0196   18.708  0.0050    0.165  0.0103    0.329  0.0227   99.990  9.9900 NM
  123  5 12 18.330 16 31 22.71   -2.941  -11.511    0.690  0.0012   18.679  0.0053    0.088  0.0111    0.390  0.0454   99.990  9.9900 NM
  124  5 12 16.220 16 31 57.08   -3.446  -10.938    0.648  0.0136   18.758  0.0357    0.029  0.0264    0.282  0.0978   99.990  9.9900 NM
  125  5 11 46.850 16 30 23.90  -10.487  -12.487    0.590  0.0064   18.841  0.0132    0.051  0.0076    0.345  0.0185   99.990  9.9900 NM
  126  5 12 11.920 16 33 17.85   -4.476   -9.592    0.868  0.0238   18.619  0.0096    0.512  0.0301    0.268  0.0584   99.990  9.9900  M
  127  5 12 27.840 16 29  5.38   -0.662  -13.800    0.517  0.0240   19.087  0.0222    0.111  0.0598    0.238  0.0353   99.990  9.9900 NM
  128  5 12 17.930 16 32 19.91   -3.036  -10.558    0.588  0.0037   19.036  0.0023    0.202  0.0098    0.369  0.0270   99.990  9.9900 NM
  129  5 12 26.900 16 32 54.77   -0.887   -9.977    0.482  0.0137   19.179  0.0216    0.050  0.0394    0.407  0.0415   99.990  9.9900 NM
  130  5 12 21.950 16 31 43.49   -2.073  -11.165    0.581  0.0189   19.164  0.0065    0.125  0.0167    0.252  0.0278   99.990  9.9900 NM
  131  5 12 12.350 16 32 19.10   -4.374  -10.571    0.644  0.0564   19.143  0.0255    0.124  0.0285    0.410  0.0382   99.990  9.9900 NM
  132  5 12  8.150 16 31 57.12   -5.381  -10.937    0.580  0.0192   19.289  0.0008    0.026  0.0478    0.391  0.0535   99.990  9.9900 NM
  133  5 12 15.520 16 32 24.09   -3.614  -10.488    0.691  0.0348   19.309  0.0054    0.414  0.0169    0.231  0.0514   99.990  9.9900 NM
  134  5 12 11.320 16 30 10.62   -4.621  -12.712    0.533  0.0143   19.516  0.0013    0.164  0.0341    0.220  0.0427   99.990  9.9900 NM
  135  5 12 13.220 16 32 32.80   -4.165  -10.343    0.703  0.0093   19.427  0.0310    0.006  0.0799    0.574  0.0888   99.990  9.9900 NM
  136  5 12  6.550 16 32 24.74   -5.764  -10.476    0.648  0.0133   19.622  0.0056    0.111  0.0183    0.491  0.0473   99.990  9.9900 NM
  137  5 11 58.370 16 29  6.18   -7.726  -13.785    0.647  0.0013   19.687  0.0005    0.158  0.0123    0.407  0.0477   99.990  9.9900 NM
  138  5 12  9.440 16 29 22.18   -5.072  -13.519    0.825  0.0234   18.589  0.0010    0.484  0.0497    0.207  0.0671   99.990  9.9900  M
  139  5 12 18.060 16 33 29.87   -3.005   -9.392    0.648  0.0058   19.168  0.0216    0.115  0.0117    0.604  0.0347   99.990  9.9900 NM
  140  5 12 10.520 16 30  0.01   -4.813  -12.889    0.824  0.0032   19.203  0.0065    0.575  0.0157   99.990  9.9900   99.990  9.9900  M
  141  5 12 12.630 16 31  3.19   -4.307  -11.836    0.833  0.0820   19.276  0.0041    0.677  0.0693   99.990  9.9900   99.990  9.9900  M
  142  5 12 25.020 16 33  1.87   -1.337   -9.859    0.930  0.0107   19.131  0.0087    0.601  0.0359   99.990  9.9900   99.990  9.9900  M
  143  5 12  9.400 16 29 19.02   -5.082  -13.572    0.820  0.0042   19.852  0.0021    0.461  0.0240   99.990  9.9900   99.990  9.9900 NM
  144  5 11 45.490 16 32 40.86  -10.811  -10.204    0.665  0.0696   19.114  0.0124   99.990  9.9900   99.990  9.9900   99.990  9.9900 NM
  145  5 13  1.810 16 41 14.55    7.474   -1.645    0.825  0.0170   11.920  0.0325    0.405  0.0090    0.331  0.0050    2.615  0.0223  M
  146  5 12 45.360 16 43 41.27    3.534    0.798    0.712  0.0032   12.223  0.0046    0.342  0.0093    0.370  0.0010    2.594  0.0254  M
  147  5 12 35.960 16 43 28.45    1.283    0.584    0.701  0.0003   12.300  0.0015    0.277  0.0035    0.391  0.0051    2.570  0.0253  M
  148  5 12 50.100 16 40 49.96    4.670   -2.056    0.732  0.0028   12.302  0.0194    0.283  0.0115    0.383  0.0173    2.629  0.0247  M
  149  5 13  2.250 16 39 19.32    7.581   -3.566    0.733  0.0031   12.346  0.0039    0.292  0.0041    0.351  0.0046    2.670  0.0058  M
  150  5 12 39.000 16 41  4.69    2.012   -1.812    0.326  0.0052   12.810  0.0002    0.165  0.0038    0.872  0.0282    2.802  0.0383  M
  151  5 12 38.430 16 42 23.38    1.875   -0.500    0.732  0.0038   12.411  0.0041    0.341  0.0025    0.299  0.0101    2.582  0.0264  M
  152  5 12 54.810 16 36 57.90    5.800   -5.924    0.750  0.0099   12.433  0.0065    0.309  0.0160    0.305  0.0082    2.603  0.0100  M
  153  5 12 32.550 16 39 57.86    0.467   -2.926    0.716  0.0124   12.505  0.0088    0.262  0.0150    0.348  0.0049    2.596  0.0071  M
  154  5 12 40.810 16 42  0.53    2.445   -0.881    0.346  0.0182   12.878  0.0207    0.146  0.0010    0.957  0.0211    2.761  0.0345  M
  155  5 12 46.830 16 38 39.73    3.888   -4.227    0.320  0.0084   12.940  0.0005    0.131  0.0277    0.958  0.0032    2.764  0.0352  M
  156  5 12 33.070 16 41 50.50    0.591   -1.048    0.352  0.0007   12.953  0.0063    0.114  0.0164    0.831  0.0138    2.796  0.0769 NM
  157  5 12 41.050 16 41 45.13    2.502   -1.138    0.209  0.0097   13.112  0.0000    0.135  0.0179    1.024  0.0170    2.867  0.0192 NM
  158  5 12 41.220 16 35  4.82    2.545   -7.809    0.675  0.0158   12.673  0.0146    0.310  0.0200    0.317  0.0103    2.580  0.0085  M
  159  5 12 35.380 16 42 46.79    1.145   -0.110    0.463  0.0063   12.902  0.0056    0.090  0.0054    0.568  0.0216    2.829  0.1061 NM
  160  5 12 45.220 16 35 16.34    3.503   -7.617    0.274  0.0007   13.148  0.0004    0.164  0.0068    0.949  0.0037    2.768  0.0085  M
  161  5 12 49.990 16 44  0.22    4.642    1.115    0.689  0.0015   12.818  0.0019    0.289  0.0038    0.373  0.0091    2.603  0.0317  M
  162  5 12 38.450 16 34 54.13    1.881   -7.988    0.249  0.0072   13.348  0.0016    0.185  0.0049    0.937  0.0037    2.748  0.0112  M
  163  5 12 32.310 16 39 37.39    0.410   -3.267    0.334  0.0001   13.338  0.0025    0.114  0.0090    0.854  0.0316    2.770  0.0412  M
  164  5 12 44.020 16 37 11.90    3.215   -5.691    0.776  0.0009   12.995  0.0036    0.385  0.0168    0.332  0.0202    2.566  0.0108 NM
  165  5 12 55.730 16 35 24.23    6.021   -7.485    0.295  0.0034   13.488  0.0024    0.200  0.0122    0.873  0.0018    2.779  0.0110  M
  166  5 12 38.160 16 36  5.56    1.811   -6.797    0.568  0.0013   13.238  0.0023    0.357  0.0015    0.245  0.0072    2.553  0.0096 NM
  167  5 12 42.820 16 41 43.48    2.926   -1.165    0.317  0.0099   13.533  0.0013    0.145  0.0040    0.958  0.0201    2.835  0.0483 NM
  168  5 12 52.460 16 37 59.93    5.236   -4.890    0.378  0.0072   13.501  0.0017    0.118  0.0021    0.809  0.0081    2.723  0.0116 NM
  169  5 12 41.980 16 34 30.48    2.727   -8.382    0.334  0.0018   13.573  0.0013    0.159  0.0028    0.734  0.0023    2.707  0.0080  M
  170  5 12 45.010 16 37 44.13    3.452   -5.154    0.561  0.0022   13.431  0.0025    0.213  0.0030    0.258  0.0032    2.599  0.0154 NM
  171  5 12 50.560 16 44 39.88    4.778    1.776    0.290  0.0124   13.794  0.0079    0.171  0.0070    0.952  0.0172    2.793  0.0523  M
  172  5 12 46.610 16 43 45.76    3.833    0.873    0.538  0.0158   13.684  0.0148    0.112  0.0236    0.442  0.0054    2.644  0.0482 NM
  173  5 12 57.840 16 42 26.57    6.523   -0.445    0.315  0.0058   14.059  0.0008    0.153  0.0064    0.882  0.0024    2.801  0.0664 NM
  174  5 12 45.160 16 34 48.00    3.489   -8.089    0.570  0.0011   13.886  0.0012    0.189  0.0013    0.362  0.0057    2.574  0.0179 NM
  175  5 12 59.310 16 40 49.53    6.875   -2.062    0.418  0.0016   14.091  0.0030    0.091  0.0086    0.652  0.0009    2.737  0.0683  M
  176  5 12 32.790 16 34 50.42    0.525   -8.050    0.288  0.0038   14.223  0.0003    0.204  0.0030    0.745  0.0003    2.697  0.0160 NM
  177  5 12 54.700 16 43 31.35    5.770    0.634    0.390  0.0015   14.159  0.0037    0.117  0.0039    0.850  0.0076    2.756  0.0693 NM
  178  5 12 59.770 16 40 49.09    6.986   -2.070    0.376  0.0014   14.225  0.0024    0.119  0.0047    0.782  0.0046    2.767  0.0743 NM
  179  5 12 52.870 16 36  3.19    5.335   -6.836    0.354  0.0070   14.302  0.0022    0.191  0.0055    0.740  0.0042    2.734  0.0181  M
