pl_pnum	pl_bmassj	st_teff	st_mass	st_rad	st_metfe	B_V	nuts	st_metfe		multiP
3		5574	0.93	0.94	-0.14		5574	-0.14	3	-0.14
3		5574	0.93	0.94	-0.14		5574	-0.14	3	-0.14
3		5574	0.93	0.94	-0.14		5574	-0.14	3	-0.14
4		6012	0.94	1.02	-0.139		6012	-0.139	4	-0.139
4		6012	0.94	1.02	-0.139		6012	-0.139	4	-0.139
4		6012	0.94	1.02	-0.139		6012	-0.139	4	-0.139
4		6012	0.94	1.02	-0.139		6012	-0.139	4	-0.139
2		5088		0.72	-0.138		5088	-0.138	2	-0.138
2		5088		0.72	-0.138		5088	-0.138	2	-0.138
2		5807	1.04	1.43	-0.138		5807	-0.138	2	-0.138
2		5807	1.04	1.43	-0.138		5807	-0.138	2	-0.138
2		6169	1.07	1.34	-0.137		6169	-0.137	2	-0.137
2		6169	1.07	1.34	-0.137		6169	-0.137	2	-0.137
3		6509	1.15	1.14	-0.137		6509	-0.137	3	-0.137
3		6509	1.15	1.14	-0.137		6509	-0.137	3	-0.137
3		6509	1.15	1.14	-0.137		6509	-0.137	3	-0.137
5		5560		0.94	-0.136		5560	-0.136	5	-0.136
5		5560		0.94	-0.136		5560	-0.136	5	-0.136
5		5560		0.94	-0.136		5560	-0.136	5	-0.136
5		5560		0.94	-0.136		5560	-0.136	5	-0.136
5		5560		0.94	-0.136		5560	-0.136	5	-0.136
2		5235	0.79	0.75	-0.134		5235	-0.134	2	-0.134
2		5235	0.79	0.75	-0.134		5235	-0.134	2	-0.134
3		5643	0.89	0.85	-0.134		5643	-0.134	3	-0.134
3		5643	0.89	0.85	-0.134		5643	-0.134	3	-0.134
3		5643	0.89	0.85	-0.134		5643	-0.134	3	-0.134
2		5684	0.96	1.76	-0.131		5684	-0.131	2	-0.131
2		5684	0.96	1.76	-0.131		5684	-0.131	2	-0.131
2		5818		0.89	-0.131		5818	-0.131	2	-0.131
2		5818		0.89	-0.131		5818	-0.131	2	-0.131
5		6031	1	1.17	-0.131		6031	-0.131	5	-0.131
5		6031	1	1.17	-0.131		6031	-0.131	5	-0.131
5		6031	1	1.17	-0.131		6031	-0.131	5	-0.131
5		6031	1	1.17	-0.131		6031	-0.131	5	-0.131
5		6031	1	1.17	-0.131		6031	-0.131	5	-0.131
4	0.01611	3914	0.54	0.51	-0.13		3914	-0.13	4	-0.13
4	0.01951	3914	0.54	0.51	-0.13		3914	-0.13	4	-0.13
4		3914	0.54	0.51	-0.13		3914	-0.13	4	-0.13
4		3914	0.54	0.51	-0.13		3914	-0.13	4	-0.13
2	0.238	5384	0.85	1.06	-0.129		5384	-0.129	2	-0.129
2	0.056	5384	0.85	1.06	-0.129		5384	-0.129	2	-0.129
2		6402	1.11	1.13	-0.129		6402	-0.129	2	-0.129
2		6402	1.11	1.13	-0.129		6402	-0.129	2	-0.129
3		5888	1.11	1.15	-0.125		5888	-0.125	3	-0.125
3		5888	1.11	1.15	-0.125		5888	-0.125	3	-0.125
3		5888	1.11	1.15	-0.125		5888	-0.125	3	-0.125
2		5852	0.94	0.9	-0.124		5852	-0.124	2	-0.124
2		5852	0.94	0.9	-0.124		5852	-0.124	2	-0.124
3		4465	0.65	0.58	-0.121		4465	-0.121	3	-0.121
3		4465	0.65	0.58	-0.121		4465	-0.121	3	-0.121
3		4465	0.65	0.58	-0.121		4465	-0.121	3	-0.121
2		5187		0.8	-0.12		5187	-0.12	2	-0.12
2		5187		0.8	-0.12		5187	-0.12	2	-0.12
2		5619		0.92	-0.12		5619	-0.12	2	-0.12
2		5619		0.92	-0.12		5619	-0.12	2	-0.12
2	1.26	5666	0.92		-0.12	0.69	5666	-0.12	2	-0.12
2	0.17	5666	0.92		-0.12	0.69	5666	-0.12	2	-0.12
4		5858	1	1.04	-0.12		5858	-0.12	4	-0.12
4	0.033	5858	1	1.04	-0.12		5858	-0.12	4	-0.12
4		5858	1	1.04	-0.12		5858	-0.12	4	-0.12
4	0.035	5858	1	1.04	-0.12		5858	-0.12	4	-0.12
2		6053	0.95	1.06	-0.12		6053	-0.12	2	-0.12
2		6053	0.95	1.06	-0.12		6053	-0.12	2	-0.12
7		6080	1.2	1.2	-0.12		6080	-0.12	7	-0.12
7		6080	1.2	1.2	-0.12		6080	-0.12	7	-0.12
7		6080	1.2	1.2	-0.12		6080	-0.12	7	-0.12
7		6080	1.2	1.2	-0.12		6080	-0.12	7	-0.12
7		6080	1.2	1.2	-0.12		6080	-0.12	7	-0.12
7		6080	1.2	1.2	-0.12		6080	-0.12	7	-0.12
7		6080	1.2	1.2	-0.12		6080	-0.12	7	-0.12
3	1.39	6099	0.95	1.13	-0.12		6099	-0.12	3	-0.12
3	2.19	6099	0.95	1.13	-0.12		6099	-0.12	3	-0.12
3		6099	0.95	1.13	-0.12		6099	-0.12	3	-0.12
2		5678		0.94	-0.118		5678	-0.118	2	-0.118
2		5678		0.94	-0.118		5678	-0.118	2	-0.118
2		5841		0.88	-0.115		5841	-0.115	2	-0.115
2		5841		0.88	-0.115		5841	-0.115	2	-0.115
2		6081		1.27	-0.114		6081	-0.114	2	-0.114
2		6081		1.27	-0.114		6081	-0.114	2	-0.114
2		5727	0.9	1.54	-0.112		5727	-0.112	2	-0.112
2		5727	0.9	1.54	-0.112		5727	-0.112	2	-0.112
2		5895		0.94	-0.112		5895	-0.112	2	-0.112
2		5895		0.94	-0.112		5895	-0.112	2	-0.112
2		4043	0.64	0.6	-0.11	1.29	4043	-0.11	2	-0.11
2		4043	0.64	0.6	-0.11	1.29	4043	-0.11	2	-0.11
2		5265		0.79	-0.11		5265	-0.11	2	-0.11
2		5265		0.79	-0.11		5265	-0.11	2	-0.11
5		6199	1.15	1.4	-0.11	0.494	6199	-0.11	5	-0.11
5		6199	1.15	1.4	-0.11	0.494	6199	-0.11	5	-0.11
5		6199	1.15	1.4	-0.11	0.494	6199	-0.11	5	-0.11
5		6199	1.15	1.4	-0.11	0.494	6199	-0.11	5	-0.11
5		6199	1.15	1.4	-0.11	0.494	6199	-0.11	5	-0.11
3		5120		0.73	-0.109		5120	-0.109	3	-0.109
3		5120		0.73	-0.109		5120	-0.109	3	-0.109
3		5120		0.73	-0.109		5120	-0.109	3	-0.109
3		5774		1.04	-0.108		5774	-0.108	3	-0.108
3		5774		1.04	-0.108		5774	-0.108	3	-0.108
3		5774		1.04	-0.108		5774	-0.108	3	-0.108
3		5821	0.98	1.11	-0.107		5821	-0.107	3	-0.107
3		5821	0.98	1.11	-0.107		5821	-0.107	3	-0.107
3		5821	0.98	1.11	-0.107		5821	-0.107	3	-0.107
2		5877	0.99	1.85	-0.106		5877	-0.106	2	-0.106
2		5877	0.99	1.85	-0.106		5877	-0.106	2	-0.106
4		5923	1.1	1.74	-0.106		5923	-0.106	4	-0.106
4		5923	1.1	1.74	-0.106		5923	-0.106	4	-0.106
4		5923	1.1	1.74	-0.106		5923	-0.106	4	-0.106
4	0.027	5923	1.1	1.74	-0.106		5923	-0.106	4	-0.106
2	0.0014	27730	0.5	0.2	-0.106		27730	-0.106	2	-0.106
2	0.0021	27730	0.5	0.2	-0.106		27730	-0.106	2	-0.106
2		5460	0.83	0.83	-0.102		5460	-0.102	2	-0.102
2		5460	0.83	0.83	-0.102		5460	-0.102	2	-0.102
3		4985	0.78	0.75	-0.1		4985	-0.1	3	-0.1
3		4985	0.78	0.75	-0.1		4985	-0.1	3	-0.1
3		4985	0.78	0.75	-0.1		4985	-0.1	3	-0.1
2		6087	1.07	1.14	-0.1		6087	-0.1	2	-0.1
2		6087	1.07	1.14	-0.1		6087	-0.1	2	-0.1
4		6228	1.16	1.42	-0.1		6228	-0.1	4	-0.1
4		6228	1.16	1.42	-0.1		6228	-0.1	4	-0.1
4		6228	1.16	1.42	-0.1		6228	-0.1	4	-0.1
4		6228	1.16	1.42	-0.1		6228	-0.1	4	-0.1
2		5117	0.78	0.72	-0.097		5117	-0.097	2	-0.097
2		5117	0.78	0.72	-0.097		5117	-0.097	2	-0.097
2		5774	0.9	0.98	-0.097		5774	-0.097	2	-0.097
2		5774	0.9	0.98	-0.097		5774	-0.097	2	-0.097
2		6077		1.29	-0.094		6077	-0.094	2	-0.094
2		6077		1.29	-0.094		6077	-0.094	2	-0.094
2		6620	2.11	1.85	-0.094		6620	-0.094	2	-0.094
2		6620	2.11	1.85	-0.094		6620	-0.094	2	-0.094
2		5078	0.77	0.81	-0.093		5078	-0.093	2	-0.093
2		5078	0.77	0.81	-0.093		5078	-0.093	2	-0.093
4		5851		1.41	-0.092		5851	-0.092	4	-0.092
4		5851		1.41	-0.092		5851	-0.092	4	-0.092
4		5851		1.41	-0.092		5851	-0.092	4	-0.092
4		5851		1.41	-0.092		5851	-0.092	4	-0.092
2	0.006	5942	1.07	1.07	-0.091		5942	-0.091	2	-0.091
2	0.024	5942	1.07	1.07	-0.091		5942	-0.091	2	-0.091
2		5956	0.97	0.93	-0.091		5956	-0.091	2	-0.091
2		5956	0.97	0.93	-0.091		5956	-0.091	2	-0.091
3	0.00601	3342	0.29	0.31	-0.09	1.56	3342	-0.09	3	-0.09
3	0.01073	3342	0.29	0.31	-0.09	1.56	3342	-0.09	3	-0.09
3	0.02423	3342	0.29	0.31	-0.09	1.56	3342	-0.09	3	-0.09
3	0.8	5828	1.11	1.55	-0.09		5828	-0.09	3	-0.09
3	2.7	5828	1.11	1.55	-0.09		5828	-0.09	3	-0.09
3		5828	1.11	1.55	-0.09		5828	-0.09	3	-0.09
3	0.01318	5905	1.04	1.26	-0.09		5905	-0.09	3	-0.09
3	0.01211	5905	1.04	1.26	-0.09		5905	-0.09	3	-0.09
3	0.01309	5905	1.04	1.26	-0.09		5905	-0.09	3	-0.09
2		5595		0.84	-0.083		5595	-0.083	2	-0.083
2		5595		0.84	-0.083		5595	-0.083	2	-0.083
2		5979	1	1.21	-0.081		5979	-0.081	2	-0.081
2		5979	1	1.21	-0.081		5979	-0.081	2	-0.081
2		6209	1.05	1.05	-0.081		6209	-0.081	2	-0.081
2		6209	1.05	1.05	-0.081		6209	-0.081	2	-0.081
5		3740	0.5	0.48	-0.08		3740	-0.08	5	-0.08
5		3740	0.5	0.48	-0.08		3740	-0.08	5	-0.08
5		3740	0.5	0.48	-0.08		3740	-0.08	5	-0.08
5		3740	0.5	0.48	-0.08		3740	-0.08	5	-0.08
5		3740	0.5	0.48	-0.08		3740	-0.08	5	-0.08
3	0.02643	5544	0.94	0.86	-0.08		5544	-0.08	3	-0.08
3	0.04122	5544	0.94	0.86	-0.08		5544	-0.08	3	-0.08
3	0.07079	5544	0.94	0.86	-0.08		5544	-0.08	3	-0.08
2	2.1	5558	1.09		-0.08	0.717	5558	-0.08	2	-0.08
2	0.73	5558	1.09		-0.08	0.717	5558	-0.08	2	-0.08
2		5952	1.04	1.32	-0.08		5952	-0.08	2	-0.08
2		5952	1.04	1.32	-0.08		5952	-0.08	2	-0.08
2		5976	1.03	1.08	-0.08		5976	-0.08	2	-0.08
2		5976	1.03	1.08	-0.08		5976	-0.08	2	-0.08
3	0.007	6018	1.04	0.94	-0.079		6018	-0.079	3	-0.079
3	0.013	6018	1.04	0.94	-0.079		6018	-0.079	3	-0.079
3	0.024	6018	1.04	0.94	-0.079		6018	-0.079	3	-0.079
2		5987	1.09	1.18	-0.078		5987	-0.078	2	-0.078
2		5987	1.09	1.18	-0.078		5987	-0.078	2	-0.078
2		4861	0.7	0.72	-0.077		4861	-0.077	2	-0.077
2		4861	0.7	0.72	-0.077		4861	-0.077	2	-0.077
2		5806		1.03	-0.077		5806	-0.077	2	-0.077
2		5806		1.03	-0.077		5806	-0.077	2	-0.077
3		6340	1.21	1.22	-0.076		6340	-0.076	3	-0.076
3	4.7	6340	1.21	1.22	-0.076		6340	-0.076	3	-0.076
3	6.8	6340	1.21	1.22	-0.076		6340	-0.076	3	-0.076
3		5828	1	1.07	-0.074		5828	-0.074	3	-0.074
3		5828	1	1.07	-0.074		5828	-0.074	3	-0.074
3		5828	1	1.07	-0.074		5828	-0.074	3	-0.074
4	0.0343	6174	1.17	1.3	-0.073		6174	-0.073	4	-0.073
4	0.019	6174	1.17	1.3	-0.073		6174	-0.073	4	-0.073
4	0.019	6174	1.17	1.3	-0.073		6174	-0.073	4	-0.073
4	0.013	6174	1.17	1.3	-0.073		6174	-0.073	4	-0.073
3	0.033	5100	0.76	0.79	-0.071		5100	-0.071	3	-0.071
3	0.019	5100	0.76	0.79	-0.071		5100	-0.071	3	-0.071
3		5100	0.76	0.79	-0.071		5100	-0.071	3	-0.071
2	0.045	4746	0.74		-0.07	0.999	4746	-0.07	2	-0.07
2	0.33	4746	0.74		-0.07	0.999	4746	-0.07	2	-0.07
2	5.41	4995	1.32	4.06	-0.07		4995	-0.07	2	-0.07
2	2.43	4995	1.32	4.06	-0.07		4995	-0.07	2	-0.07
2		5361	0.87	0.83	-0.07		5361	-0.07	2	-0.07
2		5361	0.87	0.83	-0.07		5361	-0.07	2	-0.07
2		6088	1.04	1	-0.068		6088	-0.068	2	-0.068
2		6088	1.04	1	-0.068		6088	-0.068	2	-0.068
2		5360		0.76	-0.067		5360	-0.067	2	-0.067
2		5360		0.76	-0.067		5360	-0.067	2	-0.067
3		6043		1.01	-0.067		6043	-0.067	3	-0.067
3		6043		1.01	-0.067		6043	-0.067	3	-0.067
3		6043		1.01	-0.067		6043	-0.067	3	-0.067
2		6142	1.16	1.45	-0.064		6142	-0.064	2	-0.064
2		6142	1.16	1.45	-0.064		6142	-0.064	2	-0.064
2		5411	0.85	0.81	-0.063		5411	-0.063	2	-0.063
2		5411	0.85	0.81	-0.063		5411	-0.063	2	-0.063
2		5147		0.74	-0.061		5147	-0.061	2	-0.061
2		5147		0.74	-0.061		5147	-0.061	2	-0.061
2		3827	0.55	0.53	-0.06		3827	-0.06	2	-0.06
2		3827	0.55	0.53	-0.06		3827	-0.06	2	-0.06
2		5053	0.81	0.77	-0.06		5053	-0.06	2	-0.06
2		5053	0.81	0.77	-0.06		5053	-0.06	2	-0.06
2		5388	0.91	0.89	-0.06		5388	-0.06	2	-0.06
2		5388	0.91	0.89	-0.06		5388	-0.06	2	-0.06
2		5905	1.06	1.19	-0.057		5905	-0.057	2	-0.057
2		5905	1.06	1.19	-0.057		5905	-0.057	2	-0.057
4		6003		1.18	-0.053		6003	-0.053	4	-0.053
4		6003		1.18	-0.053		6003	-0.053	4	-0.053
4		6003		1.18	-0.053		6003	-0.053	4	-0.053
4		6003		1.18	-0.053		6003	-0.053	4	-0.053
4		6175	1.13	1.47	-0.053		6175	-0.053	4	-0.053
4		6175	1.13	1.47	-0.053		6175	-0.053	4	-0.053
4		6175	1.13	1.47	-0.053		6175	-0.053	4	-0.053
4		6175	1.13	1.47	-0.053		6175	-0.053	4	-0.053
2		5329		0.78	-0.052		5329	-0.052	2	-0.052
2		5329		0.78	-0.052		5329	-0.052	2	-0.052
4		5617	0.97	1.03	-0.052		5617	-0.052	4	-0.052
4		5617	0.97	1.03	-0.052		5617	-0.052	4	-0.052
4		5617	0.97	1.03	-0.052		5617	-0.052	4	-0.052
4		5617	0.97	1.03	-0.052		5617	-0.052	4	-0.052
2		5208	0.79	0.81	-0.051		5208	-0.051	2	-0.051
2		5208	0.79	0.81	-0.051		5208	-0.051	2	-0.051
2		5696	0.94	1.2	-0.051		5696	-0.051	2	-0.051
2		5696	0.94	1.2	-0.051		5696	-0.051	2	-0.051
2		6184	1.05	1.07	-0.051		6184	-0.051	2	-0.051
2		6184	1.05	1.07	-0.051		6184	-0.051	2	-0.051
3	0.0321	5385	0.86		-0.05	0.76	5385	-0.05	3	-0.05
3	0.0371	5385	0.86		-0.05	0.76	5385	-0.05	3	-0.05
3	0.057	5385	0.86		-0.05	0.76	5385	-0.05	3	-0.05
2	0.097	6090	1.18	1.66	-0.048		6090	-0.048	2	-0.048
2	0.105	6090	1.18	1.66	-0.048		6090	-0.048	2	-0.048
3		4493		0.61	-0.046		4493	-0.046	3	-0.046
3		4493		0.61	-0.046		4493	-0.046	3	-0.046
3		4493		0.61	-0.046		4493	-0.046	3	-0.046
2		6012	0.99	1.05	-0.046		6012	-0.046	2	-0.046
2		6012	0.99	1.05	-0.046		6012	-0.046	2	-0.046
2	18.86	5145	0.83	0.73	-0.045		5145	-0.045	2	-0.045
2	6.95	5145	0.83	0.73	-0.045		5145	-0.045	2	-0.045
2		6054	1.08	1.31	-0.045		6054	-0.045	2	-0.045
2		6054	1.08	1.31	-0.045		6054	-0.045	2	-0.045
3		3799	0.55	0.49	-0.042		3799	-0.042	3	-0.042
3		3799	0.55	0.49	-0.042		3799	-0.042	3	-0.042
3		3799	0.55	0.49	-0.042		3799	-0.042	3	-0.042
6	0.006	5663	0.96	1.06	-0.041		5663	-0.041	6	-0.041
6	0.009	5663	0.96	1.06	-0.041		5663	-0.041	6	-0.041
6	0.023	5663	0.96	1.06	-0.041		5663	-0.041	6	-0.041
6	0.025	5663	0.96	1.06	-0.041		5663	-0.041	6	-0.041
6	0.006	5663	0.96	1.06	-0.041		5663	-0.041	6	-0.041
6	0.079	5663	0.96	1.06	-0.041		5663	-0.041	6	-0.041
2	0.0532	5166	0.8		-0.04	0.878	5166	-0.04	2	-0.04
2	0.076	5166	0.8		-0.04	0.878	5166	-0.04	2	-0.04
2	0.01419	5701	0.98	0.93	-0.04		5701	-0.04	2	-0.04
2	0.01259	5701	0.98	0.93	-0.04		5701	-0.04	2	-0.04
2		5831	1	1	-0.04		5831	-0.04	2	-0.04
2		5831	1	1	-0.04		5831	-0.04	2	-0.04
2	0.094	6150	1.13	1.61	-0.04		6150	-0.04	2	-0.04
2	1.84	6150	1.13	1.61	-0.04		6150	-0.04	2	-0.04
3	0.0302	6270	1.19	1.31	-0.04		6270	-0.04	3	-0.04
3	0.0774	6270	1.19	1.31	-0.04		6270	-0.04	3	-0.04
3	0.283	6270	1.19	1.31	-0.04		6270	-0.04	3	-0.04
2		6177	1.15	1.36	-0.039		6177	-0.039	2	-0.039
2		6177	1.15	1.36	-0.039		6177	-0.039	2	-0.039
3		6248	1.07	1.09	-0.039		6248	-0.039	3	-0.039
3		6248	1.07	1.09	-0.039		6248	-0.039	3	-0.039
3		6248	1.07	1.09	-0.039		6248	-0.039	3	-0.039
3	0.92	4252	0.51	0.55	-0.036		4252	-0.036	3	-0.036
3	0.37	4252	0.51	0.55	-0.036		4252	-0.036	3	-0.036
3		4252	0.51	0.55	-0.036		4252	-0.036	3	-0.036
3		4648	0.65	0.67	-0.036		4648	-0.036	3	-0.036
3		4648	0.65	0.67	-0.036		4648	-0.036	3	-0.036
3		4648	0.65	0.67	-0.036		4648	-0.036	3	-0.036
2		5307		0.77	-0.035		5307	-0.035	2	-0.035
2		5307		0.77	-0.035		5307	-0.035	2	-0.035
2		5250	0.88	0.86	-0.034		5250	-0.034	2	-0.034
2		5250	0.88	0.86	-0.034		5250	-0.034	2	-0.034
2		6326	1.09	1.13	-0.034		6326	-0.034	2	-0.034
2		6326	1.09	1.13	-0.034		6326	-0.034	2	-0.034
4		5436	0.92	0.89	-0.031		5436	-0.031	4	-0.031
4		5436	0.92	0.89	-0.031		5436	-0.031	4	-0.031
4		5436	0.92	0.89	-0.031		5436	-0.031	4	-0.031
4		5436	0.92	0.89	-0.031		5436	-0.031	4	-0.031
2		6033	0.97	1.02	-0.031		6033	-0.031	2	-0.031
2		6033	0.97	1.02	-0.031		6033	-0.031	2	-0.031
4		4890	0.77	0.73	-0.03		4890	-0.03	4	-0.03
4		4890	0.77	0.73	-0.03		4890	-0.03	4	-0.03
4		4890	0.77	0.73	-0.03		4890	-0.03	4	-0.03
4		4890	0.77	0.73	-0.03		4890	-0.03	4	-0.03
2		4924	0.8	0.74	-0.03	0.843	4924	-0.03	2	-0.03
2		4924	0.8	0.74	-0.03	0.843	4924	-0.03	2	-0.03
2	1.99	5098	1.54	4.9	-0.03	0.958	5098	-0.03	2	-0.03
2	0.86	5098	1.54	4.9	-0.03	0.958	5098	-0.03	2	-0.03
2		5148	0.84	0.78	-0.03		5148	-0.03	2	-0.03
2		5148	0.84	0.78	-0.03		5148	-0.03	2	-0.03
2		5178	0.84	0.8	-0.03		5178	-0.03	2	-0.03
2		5178	0.84	0.8	-0.03		5178	-0.03	2	-0.03
2		5360	0.88	0.84	-0.03		5360	-0.03	2	-0.03
2		5360	0.88	0.84	-0.03		5360	-0.03	2	-0.03
3		5413	0.9	0.85	-0.03	0.895	5413	-0.03	3	-0.03
3		5413	0.9	0.85	-0.03	0.895	5413	-0.03	3	-0.03
3		5413	0.9	0.85	-0.03	0.895	5413	-0.03	3	-0.03
2		5821	0.99	1	-0.03		5821	-0.03	2	-0.03
2		5821	0.99	1	-0.03		5821	-0.03	2	-0.03
2		6112	1.1	1.09	-0.03		6112	-0.03	2	-0.03
2		6112	1.1	1.09	-0.03		6112	-0.03	2	-0.03
4		5100	0.8	0.8	-0.028		5100	-0.028	4	-0.028
4		5100	0.8	0.8	-0.028		5100	-0.028	4	-0.028
4		5100	0.8	0.8	-0.028		5100	-0.028	4	-0.028
4		5100	0.8	0.8	-0.028		5100	-0.028	4	-0.028
2		5908	0.95	0.95	-0.027		5908	-0.027	2	-0.027
2		5908	0.95	0.95	-0.027		5908	-0.027	2	-0.027
2		5854	0.87	2.19	-0.026		5854	-0.026	2	-0.026
2		5854	0.87	2.19	-0.026		5854	-0.026	2	-0.026
2		6108	1.2	1.28	-0.026		6108	-0.026	2	-0.026
2		6108	1.2	1.28	-0.026		6108	-0.026	2	-0.026
3		5920		1.59	-0.023		5920	-0.023	3	-0.023
3		5920		1.59	-0.023		5920	-0.023	3	-0.023
3		5920		1.59	-0.023		5920	-0.023	3	-0.023
2		6064	1.04	1.01	-0.023		6064	-0.023	2	-0.023
2		6064	1.04	1.01	-0.023		6064	-0.023	2	-0.023
2		4870	0.78	0.74	-0.02	1.117	4870	-0.02	2	-0.02
2		4870	0.78	0.74	-0.02	1.117	4870	-0.02	2	-0.02
3	0.05191	5275	0.86	0.84	-0.02	0.971	5275	-0.02	3	-0.02
3	0.03807	5275	0.86	0.84	-0.02	0.971	5275	-0.02	3	-0.02
3	0.03241	5275	0.86	0.84	-0.02	0.971	5275	-0.02	3	-0.02
2		5753	0.98	0.97	-0.02		5753	-0.02	2	-0.02
2		5753	0.98	0.97	-0.02		5753	-0.02	2	-0.02
2		6152	1.12	1.19	-0.02		6152	-0.02	2	-0.02
2		6152	1.12	1.19	-0.02		6152	-0.02	2	-0.02
2		4914	0.74	0.76	-0.016		4914	-0.016	2	-0.016
2		4914	0.74	0.76	-0.016		4914	-0.016	2	-0.016
2		5776	0.96	0.92	-0.016		5776	-0.016	2	-0.016
2		5776	0.96	0.92	-0.016		5776	-0.016	2	-0.016
2		5094		0.81	-0.014		5094	-0.014	2	-0.014
2		5094		0.81	-0.014		5094	-0.014	2	-0.014
4		5428	0.85	0.94	-0.014		5428	-0.014	4	-0.014
4		5428	0.85	0.94	-0.014		5428	-0.014	4	-0.014
4		5428	0.85	0.94	-0.014		5428	-0.014	4	-0.014
4		5428	0.85	0.94	-0.014		5428	-0.014	4	-0.014
2		6282		1.11	-0.012		6282	-0.012	2	-0.012
2		6282		1.11	-0.012		6282	-0.012	2	-0.012
2		3767	0.58	0.49	-0.011		3767	-0.011	2	-0.011
2		3767	0.58	0.49	-0.011		3767	-0.011	2	-0.011
2		6335		1.15	-0.011		6335	-0.011	2	-0.011
2		6335		1.15	-0.011		6335	-0.011	2	-0.011
2		3631	0.49	0.46	-0.01		3631	-0.01	2	-0.01
2		3631	0.49	0.46	-0.01		3631	-0.01	2	-0.01
2		5043	0.82	0.77	-0.01		5043	-0.01	2	-0.01
2		5043	0.82	0.77	-0.01		5043	-0.01	2	-0.01
2		5302		0.76	-0.01		5302	-0.01	2	-0.01
2		5302		0.76	-0.01		5302	-0.01	2	-0.01
2		5306	0.86	0.83	-0.01		5306	-0.01	2	-0.01
2		5306	0.86	0.83	-0.01		5306	-0.01	2	-0.01
2		5355	0.88	0.84	-0.01		5355	-0.01	2	-0.01
2		5355	0.88	0.84	-0.01		5355	-0.01	2	-0.01
3	0.016	5577	0.94	0.96	-0.01	0.71	5577	-0.01	3	-0.01
3	0.057	5577	0.94	0.96	-0.01	0.71	5577	-0.01	3	-0.01
3	0.072	5577	0.94	0.96	-0.01	0.71	5577	-0.01	3	-0.01
3		5598	0.94	0.92	-0.01		5598	-0.01	3	-0.01
3		5598	0.94	0.92	-0.01		5598	-0.01	3	-0.01
3		5598	0.94	0.92	-0.01		5598	-0.01	3	-0.01
2		5635	0.94	0.93	-0.01		5635	-0.01	2	-0.01
2		5635	0.94	0.93	-0.01		5635	-0.01	2	-0.01
2	0.97	5820	1.05	0.95	-0.01		5820	-0.01	2	-0.01
2	2.4	5820	1.05	0.95	-0.01		5820	-0.01	2	-0.01
2		5927	1.04	1.05	-0.01		5927	-0.01	2	-0.01
2		5927	1.04	1.05	-0.01		5927	-0.01	2	-0.01
2		6166	1.13	1.2	-0.01		6166	-0.01	2	-0.01
2		6166	1.13	1.2	-0.01		6166	-0.01	2	-0.01
2		5194	0.86	0.84	-0.009		5194	-0.009	2	-0.009
2		5194	0.86	0.84	-0.009		5194	-0.009	2	-0.009
2		5654		0.88	-0.009		5654	-0.009	2	-0.009
2		5654		0.88	-0.009		5654	-0.009	2	-0.009
3		4605	0.56	0.67	-0.003		4605	-0.003	3	-0.003
3	0.009	4605	0.56	0.67	-0.003		4605	-0.003	3	-0.003
3	0.012	4605	0.56	0.67	-0.003		4605	-0.003	3	-0.003
2		5913		0.98	-0.001		5913	-0.001	2	-0.001
2		5913		0.98	-0.001		5913	-0.001	2	-0.001
5	4.1	3900	0.58	0.53	0		3900	0	5	0
5	0.5	3900	0.58	0.53	0		3900	0	5	0
5		3900	0.58	0.53	0		3900	0	5	0
5		3900	0.58	0.53	0		3900	0	5	0
5		3900	0.58	0.53	0		3900	0	5	0
2	1.38	4890	1.63	5.92	0	1.01	4890	0	2	0
2	5.98	4890	1.63	5.92	0	1.01	4890	0	2	0
2	0.534	5246	0.86	0.84	0		5246	0	2	0
2	3.4	5246	0.86	0.84	0		5246	0	2	0
2		5403	0.89	0.85	0		5403	0	2	0
2		5403	0.89	0.85	0		5403	0	2	0
2		5444	0.91	0.88	0		5444	0	2	0
2		5444	0.91	0.88	0		5444	0	2	0
2		5792	1	1	0		5792	0	2	0
2		5792	1	1	0		5792	0	2	0
2		5817	1.01	1.05	0		5817	0	2	0
2		5817	1.01	1.05	0		5817	0	2	0
3	2.53	5892	1.03	1.23	0	0.61	5892	0	3	0
3	0.54	5892	1.03	1.23	0	0.61	5892	0	3	0
3	1.64	5892	1.03	1.23	0	0.61	5892	0	3	0
2	7.33	57000	0.54						2	0
2	2.3	57000	0.54						2	
3		27500							3	
3		27500							3	
3		27500							3	
3		6239		1.36					3	
3		6239		1.36					3	
3		6239		1.36					3	
3		6171		1.8					3	
3		6171		1.8					3	
3		6171		1.8					3	
2		6165	1.2	1.35					2	
2		6165	1.2	1.35					2	
2		6152	1.34	1.57					2	
2		6152	1.34	1.57					2	
4		6092	1.03	1.31					4	
4		6092	1.03	1.31					4	
4		6092	1.03	1.31					4	
4		6092	1.03	1.31					4	
2		5995	1.16	1.56		0.645			2	
2		5995	1.16	1.56		0.645			2	
2		5983		1.18					2	
2		5983		1.18					2	
3	0.202	5883	1.21	1.7					3	
3	0.019	5883	1.21	1.7					3	
3		5883	1.21	1.7					3	
3	18.41	5858	0.98	0.89					3	
3	15.74	5858	0.98	0.89					3	
3		5858	0.98	0.89					3	
2		5852	1.16	1.46					2	
2		5852	1.16	1.46					2	
2		5770	1.18	1.64					2	
2		5770	1.18	1.64					2	
2		5740	1.01	1.19					2	
2		5740	1.01	1.19					2	
